[18:10:36] [INIT] KubeJS 2001.6.5-build.16; MC 2001 forge
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/waterline/light_steel_block_wl_black[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_camo_plains_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_light_gray_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_32_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_green_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_camo_mesa_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_parade_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_31_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/waterline/light_steel_block_wl_29[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/waterline/light_steel_block_wl_31[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/waterline/light_steel_block_wl_32[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/waterline/light_steel_block_wl_33[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_black_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_white_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_red_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_pink_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_camo_plains_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_camo_taiga_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_light_blue_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_purple_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_lime_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_camo_snow_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/hard_armor_parade_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_brown_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_blue_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_camo_jungle_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_blue_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_light_blue_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_magenta_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_cyan_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_4bo_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_parade_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_purple_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_gray_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_green_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_blue_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_gray_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_black_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_black_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass9[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass8[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_brown_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass5[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass4[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass7[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass6[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass1[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass0[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass3[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/numbers/brass2[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_yellow_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_green_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_ship_bottom_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_29_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/waterline/hard_steel_block_wl_29[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/waterline/hard_steel_block_wl_31[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_camo_jungle_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/waterline/hard_steel_block_wl_32[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_camo_snow_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 'tfmg:crafting/cast_iron_distillation_output[minecraft:crafting_shaped]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 'tfmg:stonecutting/caution_block[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_camo_jungle_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_camo_mesa_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_camo_forest_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_red_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_33_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_camo_desert_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_grau_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_white_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_camo_plains_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_camo_taiga_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_black_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_cyan_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_magenta_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_camo_plains_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_33_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_camo_taiga_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_gelb_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_29_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_black_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_camo_plains_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_camo_mesa_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_lime_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/waterline/steel_block_wl_gray[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_orange_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/letters_brass/cyrilic/brasstverd[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_camo_swamp_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_cyan_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_lime_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_white_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_yellow_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_blue_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_gelb_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 'warium_extras:dark_gray_aluminum_slice_recipe[minecraft:stonecutting]'! Falling back to vanilla: Ingredient 'ingredient' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_camo_snow_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_rotbraun_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_32_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_4bo_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 'tfmg:crafting/welding_machine[minecraft:crafting_shaped]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_light_gray_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_31_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_camo_desert_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_camo_forest_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 'tfmg:stonecutting/caution_blocks/light_blue_caution_block[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_pink_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_stairs/light_steel_red_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/light_slabs/light_steel_purple_slab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_orange_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_stairs/steel_green_stairs[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [WARN] Failed to parse recipe 's_a_b:stonecutting/blocks/normal_slabs/steel_yellow_vslab[minecraft:stonecutting]'! Falling back to vanilla: ItemStack 'result' can't be empty!
[18:10:41] [INFO] Found 13851 recipes in 443.8 ms
[18:10:41] [INFO] Posted recipe events in 302.3 ms
[18:10:42] [INFO] Added 0 recipes, removed 41 recipes, modified 3 recipes, with 0 failed recipes in 70.10 ms
[18:11:10] [INFO] Server resource reload complete!
